periodo	product_id	tn	tn_lag_1	tn_lag_2	tn_lag_3	tn_lag_4	tn_lag_5	tn_lag_6	tn_lag_7	tn_lag_8	tn_lag_9	tn_lag_10	tn_lag_11	tn_target
201808	20565	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	5.40283	2.88815	3.83427	6.50661	0.91294	4.11644	5.12895
201809	20565	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	5.40283	2.88815	3.83427	6.50661	0.91294	4.74716
201810	20565	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	5.40283	2.88815	3.83427	6.50661	5.46921
201811	20565	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	5.40283	2.88815	3.83427	5.00443
201812	20565	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	5.40283	2.88815	10.16658
201901	20565	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	5.40283	15.13778
201902	20565	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	16.24156	7.7847
201903	20565	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	0.7884300000000001	9.51093
201904	20565	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	7.02118	7.95068
201905	20565	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	12.0173	5.24513
201906	20565	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	7.90092	4.94637
201907	20565	5.24513	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.38636	3.0126299999999997
201908	20565	4.94637	5.24513	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.9919700000000002	7.0875699999999995
201909	20565	3.0126299999999997	4.94637	5.24513	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	5.12895	3.70979
201910	20565	7.0875699999999995	3.0126299999999997	4.94637	5.24513	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	4.74716	3.83425
201911	20565	3.70979	7.0875699999999995	3.0126299999999997	4.94637	5.24513	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	5.46921	
201912	20565	3.83425	3.70979	7.0875699999999995	3.0126299999999997	4.94637	5.24513	7.95068	9.51093	7.7847	15.13778	10.16658	5.00443	
201711	20567	8.14993												7.394699999999999
201712	20567	3.89234	8.14993											10.94667
201801	20567	7.394699999999999	3.89234	8.14993										15.66898
201802	20567	10.94667	7.394699999999999	3.89234	8.14993									12.55678
201803	20567	15.66898	10.94667	7.394699999999999	3.89234	8.14993								13.378350000000001
201804	20567	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993							10.50685
201805	20567	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993						11.66871
201806	20567	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993					9.87612
201807	20567	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993				4.71398
201808	20567	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993			6.58959
201809	20567	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993		6.09995
201810	20567	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	8.14993	3.93384
201811	20567	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	3.89234	5.444319999999999
201812	20567	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	7.394699999999999	2.18273
201901	20567	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	10.94667	8.92999
201902	20567	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	15.66898	17.68563
201903	20567	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	12.55678	8.63122
201904	20567	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	13.378350000000001	10.9633
201905	20567	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	10.50685	11.33675
201906	20567	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	11.66871	8.02534
201907	20567	11.33675	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	9.87612	10.49857
201908	20567	8.02534	11.33675	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	4.71398	10.68109
201909	20567	10.49857	8.02534	11.33675	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	6.58959	5.6683900000000005
201910	20567	10.68109	10.49857	8.02534	11.33675	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	6.09995	7.02946
201911	20567	5.6683900000000005	10.68109	10.49857	8.02534	11.33675	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	3.93384	
201912	20567	7.02946	5.6683900000000005	10.68109	10.49857	8.02534	11.33675	10.9633	8.63122	17.68563	8.92999	2.18273	5.444319999999999	
201701	20568	6.87141												7.7805
201702	20568	5.23341	6.87141											0.9008999999999999
201703	20568	7.7805	5.23341	6.87141										11.45781
201704	20568	0.9008999999999999	7.7805	5.23341	6.87141									6.09336
201705	20568	11.45781	0.9008999999999999	7.7805	5.23341	6.87141								6.42915
201706	20568	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141							5.09418
201707	20568	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141						6.09336
201708	20568	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141					5.16789
201709	20568	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141				5.68386
201710	20568	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141			5.4791099999999995
201711	20568	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141		5.61834
201712	20568	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	6.87141	5.2907399999999996
201801	20568	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	5.23341	8.13267
201802	20568	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	7.7805	6.3063
201803	20568	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	0.9008999999999999	6.24078
201804	20568	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	11.45781	4.71744
201805	20568	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	6.09336	3.5217
201806	20568	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	6.42915	3.66093
201807	20568	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	5.09418	4.40622
201808	20568	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	6.09336	3.71826
201809	20568	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	5.16789	3.15315
201810	20568	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	5.68386	3.276
201811	20568	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	5.4791099999999995	2.89926
201812	20568	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	5.61834	3.44799
201901	20568	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	5.2907399999999996	2.13759
201902	20568	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	8.13267	4.63554
201903	20568	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	6.3063	6.31449
201904	20568	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	6.24078	4.22604
201905	20568	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	4.71744	5.44635
201906	20568	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	3.5217	3.98853
201907	20568	5.44635	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	3.66093	4.12776
201908	20568	3.98853	5.44635	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.40622	6.3063
201909	20568	4.12776	3.98853	5.44635	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	3.71826	4.095
201910	20568	6.3063	4.12776	3.98853	5.44635	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	3.15315	2.85831
201911	20568	4.095	6.3063	4.12776	3.98853	5.44635	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	3.276	
201912	20568	2.85831	4.095	6.3063	4.12776	3.98853	5.44635	4.22604	6.31449	4.63554	2.13759	3.44799	2.89926	
201809	20569	8.09977												12.01348
201810	20569	9.17856	8.09977											3.9905999999999997
201811	20569	12.01348	9.17856	8.09977										10.96288
201812	20569	3.9905999999999997	12.01348	9.17856	8.09977									7.98992
201901	20569	10.96288	3.9905999999999997	12.01348	9.17856	8.09977								21.57089
201902	20569	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977							9.77717
201903	20569	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977						7.53792
201904	20569	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977					6.96267
201905	20569	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977				12.58102
201906	20569	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977			6.84986
201907	20569	12.58102	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977		10.05124
201908	20569	6.84986	12.58102	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	8.09977	12.65099
201909	20569	10.05124	6.84986	12.58102	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	9.17856	12.318670000000001
201910	20569	12.65099	10.05124	6.84986	12.58102	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	12.01348	12.84918
201911	20569	12.318670000000001	12.65099	10.05124	6.84986	12.58102	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	3.9905999999999997	
201912	20569	12.84918	12.318670000000001	12.65099	10.05124	6.84986	12.58102	6.96267	7.53792	9.77717	21.57089	7.98992	10.96288	
201701	20570	2.43042												6.09779
201702	20570	4.26127	2.43042											7.87627
201703	20570	6.09779	4.26127	2.43042										8.78701
201704	20570	7.87627	6.09779	4.26127	2.43042									6.72306
201705	20570	8.78701	7.87627	6.09779	4.26127	2.43042								4.96276
201706	20570	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042							4.78185
201707	20570	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042						5.52918
201708	20570	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042					6.61812
201709	20570	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042				4.91613
201710	20570	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042			8.14774
201711	20570	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042		10.17384
201712	20570	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	2.43042	7.02098
201801	20570	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	4.26127	7.29831
201802	20570	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	6.09779	6.36982
201803	20570	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	7.87627	4.08417
201804	20570	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	8.78701	8.07776
201805	20570	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	6.72306	4.76724
201806	20570	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.96276	8.43677
201807	20570	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	4.78185	4.07534
201808	20570	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	5.52918	3.8301700000000003
201809	20570	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	6.61812	3.81264
201810	20570	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	4.91613	3.7572
201811	20570	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	8.14774	7.57858
201812	20570	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	10.17384	5.87959
201901	20570	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	7.02098	7.04146
201902	20570	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	7.29831	6.5714
201903	20570	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	6.36982	5.60222
201904	20570	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.08417	4.52203
201905	20570	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	8.07776	4.90444
201906	20570	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	4.76724	4.30311
201907	20570	4.90444	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	8.43677	6.0284
201908	20570	4.30311	4.90444	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	4.07534	6.18016
201909	20570	6.0284	4.30311	4.90444	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	3.8301700000000003	6.33784
201910	20570	6.18016	6.0284	4.30311	4.90444	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	3.81264	6.88673
201911	20570	6.33784	6.18016	6.0284	4.30311	4.90444	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	3.7572	
201912	20570	6.88673	6.33784	6.18016	6.0284	4.30311	4.90444	4.52203	5.60222	6.5714	7.04146	5.87959	7.57858	
201804	20571	10.11891												0.22920000000000001
201805	20571	9.96326	10.11891											23.97638
201806	20571	0.22920000000000001	9.96326	10.11891										9.76859
201807	20571	23.97638	0.22920000000000001	9.96326	10.11891									12.103720000000001
201808	20571	9.76859	23.97638	0.22920000000000001	9.96326	10.11891								9.8141
201809	20571	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891							8.57948
201810	20571	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891						0.16000999999999999
201811	20571	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891					11.82709
201812	20571	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891				17.08537
201901	20571	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891			3.08979
201902	20571	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891		17.14609
201903	20571	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	10.11891	9.72543
201904	20571	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	9.96326	8.30916
201905	20571	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	0.22920000000000001	6.56221
201906	20571	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	23.97638	6.85417
201907	20571	6.56221	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	9.76859	9.993549999999999
201908	20571	6.85417	6.56221	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	12.103720000000001	12.64215
201909	20571	9.993549999999999	6.85417	6.56221	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	9.8141	8.74815
201910	20571	12.64215	9.993549999999999	6.85417	6.56221	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	8.57948	7.32115
201911	20571	8.74815	12.64215	9.993549999999999	6.85417	6.56221	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	0.16000999999999999	
201912	20571	7.32115	8.74815	12.64215	9.993549999999999	6.85417	6.56221	8.30916	9.72543	17.14609	3.08979	17.08537	11.82709	
201701	20572	6.7138												13.96659
201702	20572	5.06235	6.7138											10.199300000000001
201703	20572	13.96659	5.06235	6.7138										11.11978
201704	20572	10.199300000000001	13.96659	5.06235	6.7138									9.736930000000001
201705	20572	11.11978	10.199300000000001	13.96659	5.06235	6.7138								6.15212
201706	20572	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138							6.98911
201707	20572	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138						7.04331
201708	20572	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138					13.91484
201709	20572	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138				10.77233
201710	20572	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138			5.4393
201711	20572	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138		10.00326
201712	20572	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	6.7138	5.77316
201801	20572	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	5.06235	9.92641
201802	20572	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	13.96659	6.84235
201803	20572	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	10.199300000000001	5.69412
201804	20572	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	11.11978	5.73023
201805	20572	5.69412	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	9.736930000000001	7.19887
201806	20572	5.73023	5.69412	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	6.15212	8.990169999999999
201807	20572	7.19887	5.73023	5.69412	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	6.98911	5.59719
201808	20572	8.990169999999999	7.19887	5.73023	5.69412	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	7.04331	4.7331199999999995
201809	20572	5.59719	8.990169999999999	7.19887	5.73023	5.69412	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	13.91484	3.39754
201810	20572	4.7331199999999995	5.59719	8.990169999999999	7.19887	5.73023	5.69412	6.84235	9.92641	5.77316	10.00326	5.4393	10.77233	3.63673
